Name	Caller	Count	CNOT:Average	CNOT:SecondMoment	CNOT:Variance	CNOT:Min	CNOT:Max	QubitClifford:Average	QubitClifford:SecondMoment	QubitClifford:Variance	QubitClifford:Min	QubitClifford:Max	R:Average	R:SecondMoment	R:Variance	R:Min	R:Max	Measure:Average	Measure:SecondMoment	Measure:Variance	Measure:Min	Measure:Max	T:Average	T:SecondMoment	T:Variance	T:Min	T:Max
Microsoft.Quantum.Primitive.Measure:Body	Microsoft.Quantum.Primitive.M:Body	12057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.M:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	12021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	12021	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	20428	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Canon.ApplyPauli:Controlled	20428	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalS:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	20428	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Y:Controlled	20428	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Y:Controlled	20428	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalS:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	20428	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Y:Controlled	20428	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Y:Controlled	Microsoft.Quantum.Canon.ApplyPauli:Controlled	20428	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Math.PI:Body	Microsoft.Quantum.Canon.ApplyPauliLCUUnitary_:Controlled	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Controlled	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.IndiciesOfNonIdentity:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Controlled	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliArrayByIndex:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Controlled	5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRz:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR:Body	5948	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	5948	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R:Controlled	5948	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R:Controlled	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Controlled	5948	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Controlled	Microsoft.Quantum.Canon.ApplyPauliLCUUnitary_:Controlled	5948	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Body	1	197068	38835796624	NaN	197068	197068	209030	43693540900	NaN	209030	209030	5948	35378704	NaN	5948	5948	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Body	Microsoft.Quantum.Canon.WithCA:Body	1	197068	38835796624	NaN	197068	197068	209030	43693540900	NaN	209030	209030	5948	35378704	NaN	5948	5948	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.Pad:Body	Microsoft.Quantum.Canon.PrepareArbitraryState:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.StatePreparationSBMComputeCoefficients_:Body	Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.Pad:Body	Microsoft.Quantum.Canon.MultiplexZ:Body	65504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexZComputeCoefficients_:Body	Microsoft.Quantum.Canon.MultiplexZ:Body	32738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Body	65532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiPauliFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Body	32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Body	32766	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiPauliFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Body	32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ApplyByIndexAdjointableControllable:Body	32766	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ApplyByIndexAdjointableControllable:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Body	32766	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Body	Microsoft.Quantum.Canon.MultiplexZ:Body	32766	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexZ:Body	Microsoft.Quantum.Canon.MultiplexZ:Body	65476	10.0111185777994	10886.6296047407	10786.5718504113	0	8190	0	0	0	0	0	6.0055592888997	2732.66851976297	2696.64296260281	1	4096	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:Body	Microsoft.Quantum.Canon.MultiplexZ:Body	65476	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexZ:Body	Microsoft.Quantum.Canon.MultiplexPauli:Body	28	2338.42857142857	25555923.7142857	20831663.5132275	0	16382	0	0	0	0	0	1170.21428571429	6391320.35714286	5207915.87830688	1	8192	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexPauli:Body	Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	28	2338.42857142857	25555923.7142857	20831663.5132275	0	16382	2	8	4.14814814814815	0	4	1170.21428571429	6391320.35714286	5207915.87830688	1	8192	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Adjoint	Microsoft.Quantum.Canon.WithCA:Body	14	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Body	Microsoft.Quantum.Canon.WithCA:Body	14	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexPauli:Body	Microsoft.Quantum.Canon.WithCA:Body	28	2338.42857142857	25555923.7142857	20831663.5132275	0	16382	1	2	1.03703703703704	0	2	1170.21428571429	6391320.35714286	5207915.87830688	1	8192	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Adjoint	Microsoft.Quantum.Canon.WithCA:Body	14	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.WithCA:Body	Microsoft.Quantum.Canon.MultiplexPauli:Body	28	2338.42857142857	25555923.7142857	20831663.5132275	0	16382	3	10	1.03703703703704	2	4	1170.21428571429	6391320.35714286	5207915.87830688	1	8192	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Body	Microsoft.Quantum.Canon.WithCA:Body	14	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Body	Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	13	5008.61538461538	109604324.923077	91561271.5897436	0	32712	28	1008	242.666666666667	4	52	2519.30769230769	27526801.6153846	22944881.2307692	3	16383	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.PrepareArbitraryState_:Body	Microsoft.Quantum.Canon.PrepareArbitraryState:Adjoint	1	65476	4287106576	NaN	65476	65476	56	3136	NaN	56	56	32767	1073676289	NaN	32767	32767	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.PrepareArbitraryState:Adjoint	Microsoft.Quantum.Canon.WithCA:Body	1	65476	4287106576	NaN	65476	65476	56	3136	NaN	56	56	32767	1073676289	NaN	32767	32767	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.WithCA:Body	Microsoft.Quantum.Canon.BlockEncodingByLCU_:Body	1	328020	107597120400	NaN	328020	328020	209142	43740376164	NaN	209142	209142	71482	5109676324	NaN	71482	71482	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.BlockEncodingByLCU_:Body	Microsoft.Quantum.Canon.BlockEncodingFromBEandQubit_:Body	1	328020	107597120400	NaN	328020	328020	209142	43740376164	NaN	209142	209142	71482	5109676324	NaN	71482	71482	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.BlockEncodingFromBEandQubit_:Body	Microsoft.Quantum.Canon.BlockEncoding:Body	1	328020	107597120400	NaN	328020	328020	209142	43740376164	NaN	209142	209142	71482	5109676324	NaN	71482	71482	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.BlockEncoding:Body	Microsoft.Quantum.Canon.BlockEncoding:Body	1	328020	107597120400	NaN	328020	328020	209142	43740376164	NaN	209142	209142	71482	5109676324	NaN	71482	71482	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.BlockEncoding:Body	Microsoft.Quantum.Canon.QuantumWalkByQubitization_:Body	1	328020	107597120400	NaN	328020	328020	209142	43740376164	NaN	209142	209142	71482	5109676324	NaN	71482	71482	12021	144504441	NaN	12021	12021	48084	2312071056	NaN	48084	48084
Microsoft.Quantum.Canon.QuantumWalkByQubitization_:Body	Microsoft.Quantum.Chemistry.JordanWigner.MergeTwoRegisters_:Body	1	328262	107755940644	NaN	328262	328262	209218	43772171524	NaN	209218	209218	71486	5110248196	NaN	71486	71486	12021	144504441	NaN	12021	12021	48252	2328255504	NaN	48252	48252
Microsoft.Quantum.Chemistry.JordanWigner.MergeTwoRegisters_:Body	Microsoft.Quantum.Chemistry.Samples.RunQubitizationStep:Body	1	328262	107755940644	NaN	328262	328262	209218	43772171524	NaN	209218	209218	71486	5110248196	NaN	71486	71486	12021	144504441	NaN	12021	12021	48252	2328255504	NaN	48252	48252
Microsoft.Quantum.Primitive.M:Body	Microsoft.Quantum.Primitive.Reset:Body	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.Reset:Body	Microsoft.Quantum.Primitive.ResetAll:Body	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.ResetAll:Body	Microsoft.Quantum.Chemistry.Samples.RunQubitizationStep:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	36	1296	NaN	36	36	0	0	NaN	0	0
Microsoft.Quantum.Chemistry.Samples.RunQubitizationStep:Body	[[root]]	1	328262	107755940644	NaN	328262	328262	209218	43772171524	NaN	209218	209218	71486	5110248196	NaN	71486	71486	12057	145371249	NaN	12057	12057	48252	2328255504	NaN	48252	48252

