Name	Caller	Count	CNOT:Average	CNOT:SecondMoment	CNOT:Variance	CNOT:Min	CNOT:Max	QubitClifford:Average	QubitClifford:SecondMoment	QubitClifford:Variance	QubitClifford:Min	QubitClifford:Max	R:Average	R:SecondMoment	R:Variance	R:Min	R:Max	Measure:Average	Measure:SecondMoment	Measure:Variance	Measure:Min	Measure:Max	T:Average	T:SecondMoment	T:Variance	T:Min	T:Max
Microsoft.Quantum.Canon.InPlaceXorBE:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:Controlled	28270	1.75840113194198	4.02822780332508	0.93628638194361	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	6135	12.2366748166259	157.672045639772	7.9371288174534	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Body	2	62165.5	7707867420.5	7686636060.5	171	124160	12311	301255946	299390450	76	24546	0	0	0	0	0	3070.5	18825260.5	18794580.5	5	6136	12329	301210466	298412450	114	24544
Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliZFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Adjoint	10	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Adjoint	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliZFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Adjoint	10	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Body	5	0	0	0	0	0	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalH:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	142	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Body	137	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Body	137	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalH:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	142	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Body	137	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Body	5	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliZFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Body	10	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Body	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliZFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Body	10	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Body	5	0	0	0	0	0	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Controlled	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:Controlled	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	5	26.2	845.8	199.2	1	33	10.8	122.4	7.2	6	12	0	0	0	0	0	0	0	0	0	0	18.8	424	88.2	2	23
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Body	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:Controlled	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:Controlled	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:Controlled	6	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep_:Body	1	204073	41645789329	NaN	204073	204073	49722	2472277284	NaN	49722	49722	7	49	NaN	7	7	12277	150724729	NaN	12277	12277	50210	2521044100	NaN	50210	50210
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep_:Body	Microsoft.Quantum.Canon.WithCA:Body	1	204073	41645789329	NaN	204073	204073	49722	2472277284	NaN	49722	49722	7	49	NaN	7	7	12277	150724729	NaN	12277	12277	50210	2521044100	NaN	50210	50210
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingQubitManager_:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingSelect_:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalPauli:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Z:Body	1	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Z:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerSelect_:Body	1	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY:Controlled	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY__:Controlled	88	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Mod:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ReducedForm:Body	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ReducedForm:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Body	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRzFrac:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Body	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpFracZZ:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Body	176	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Adjoint	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:ControlledAdjoint	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:ControlledAdjoint	Microsoft.Quantum.Canon.WithCA:Body	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Canon.WithCA:Body	88	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1Frac:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Controlled	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Controlled	Microsoft.Quantum.Canon.WithCA:Body	88	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	3
Microsoft.Quantum.Canon.WithCA:Body	Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY__:Controlled	88	5	25	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	36	0	6	6
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Z:Controlled	132	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Z:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY__:Controlled	88	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY__:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	88	7	49	0	7	7	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	6	36	0	6	6
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:ControlledAdjoint	6	294	90308	4646.4	206	338	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	180	36272	4646.4	92	224
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:ControlledAdjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Controlled	6	294	90308	4646.4	206	338	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	180	36272	4646.4	92	224
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY:Controlled	4	338	114244	0	338	338	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	224	50176	0	224	224
Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEXY:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerSelect_:Body	4	339	114921	0	339	339	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	224	50176	0	224	224
Microsoft.Quantum.Chemistry.JordanWigner.SelectZ_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Z:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.SelectZ__:Controlled	44	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.SelectZ__:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	44	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.SelectZ:Controlled	2	206	42436	0	206	206	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	92	8464	0	92	92
Microsoft.Quantum.Chemistry.JordanWigner.SelectZ:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerSelect_:Body	2	206	42436	0	206	206	136	18496	0	136	136	0	0	0	0	0	23	529	0	23	23	92	8464	0	92	92
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerSelect_:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingSelect_:Body	1	1768	3125824	NaN	1768	1768	817	667489	NaN	817	817	0	0	NaN	0	0	138	19044	NaN	138	138	1080	1166400	NaN	1080	1080
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingSelect_:Body	Microsoft.Quantum.Canon.WithCA:Body	1	1768	3125824	NaN	1768	1768	817	667489	NaN	817	817	0	0	NaN	0	0	138	19044	NaN	138	138	1080	1166400	NaN	1080	1080
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingQubitManager_:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep_:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Chemistry.JordanWigner.OptimizedBEGeneratorSystemCoeff_:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.QuantumROM:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Extensions.Math.MinI:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	49126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	12277	6	36	0	6	6	3	9	0	3	3	0	0	0	0	0	0	0	0	0	0	4	16	0	4	4
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	24560	99.073900651466	1057899.15199511	1048126.19035264	0	77993	21.9968241042344	59808.0760586319	59326.6313674125	0	16380	0	0	0	0	0	5.49755700325731	3737.99153094463	3707.91937185635	0	4095	22.0017100977198	59808.425732899	59326.7660706126	0	16380
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	24554	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Adjoint	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:ControlledAdjoint	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:ControlledAdjoint	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:ControlledAdjoint	12	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:ControlledAdjoint	6	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Adjoint	5	0	0	0	0	0	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Adjoint	5	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Adjoint	5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliXFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Adjoint	5	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CZ:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Adjoint	5	1	1	0	1	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Ty:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Adjoint	5	0	0	0	0	0	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledH:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:ControlledAdjoint	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:ControlledAdjoint	Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:ControlledAdjoint	5	1	1	0	1	1	6	36	0	6	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	2
Microsoft.Quantum.Chemistry.JordanWigner.ToPauliBases__:ControlledAdjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	5	26.2	845.8	199.2	1	33	10.8	122.4	7.2	6	12	0	0	0	0	0	0	0	0	0	0	18.8	424	88.2	2	23
Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	12277	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	6	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Adjoint	3	67467	7170219913.66667	3927635737	171	124160	16389.3333333333	401672669.333333	199593633.333333	76	24546	0	0	0	0	0	4092.33333333333	25100339	12529720.3333333	5	6136	16400.6666666667	401609622.666667	198941633.333333	114	24544
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Adjoint	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Adjoint	2	62165.5	7707867420.5	7686636060.5	171	124160	12311	301255946	299390450	76	24546	0	0	0	0	0	3070.5	18825260.5	18794580.5	5	6136	12329	301210466	298412450	114	24544
Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.LookupImpl:Body	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:ControlledAdjoint	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.AsQubitArray:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:ControlledAdjoint	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.Reverse:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:ControlledAdjoint	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BoolArrFromPositiveInt:Body	Microsoft.Quantum.Canon.InPlaceXorLE:ControlledAdjoint	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	Microsoft.Quantum.Canon.InPlaceXorLE:ControlledAdjoint	78692	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
